time, itow, lat, lon, alt, speed, accuracy
0.000, 53865680, 38.7319477, -90.2820180, 147.0317882, 0.010, 0.520
0.100, 53865780, 38.7319478, -90.2820179, 147.0169550, 0.002, 0.520
0.200, 53865880, 38.7319480, -90.2820179, 146.9990030, 0.010, 0.520
0.300, 53865980, 38.7319481, -90.2820177, 146.9872491, 0.013, 0.510
0.400, 53866080, 38.7319481, -90.2820177, 146.9833248, 0.000, 0.510
0.500, 53866180, 38.7319483, -90.2820173, 146.9660397, 0.003, 0.781
0.600, 53866280, 38.7319484, -90.2820169, 146.9440524, 0.010, 0.770
0.700, 53866380, 38.7319483, -90.2820166, 146.9277355, 0.050, 0.760
0.800, 53866480, 38.7319483, -90.2820164, 146.9095270, 0.010, 0.750
0.900, 53866580, 38.7319484, -90.2820159, 146.8947471, 0.011, 0.741
1.000, 53866679, 38.7319486, -90.2820156, 146.8704482, 0.041, 0.730
1.100, 53866779, 38.7319487, -90.2820152, 146.8525745, 0.011, 0.719
1.200, 53866879, 38.7319488, -90.2820149, 146.8387084, 0.001, 0.710
1.300, 53866979, 38.7319489, -90.2820146, 146.8205379, 0.020, 0.704
1.400, 53867079, 38.7319490, -90.2820143, 146.8012692, 0.010, 0.700
1.500, 53867179, 38.7319491, -90.2820142, 146.7837588, 0.010, 0.690
1.600, 53867279, 38.7319491, -90.2820140, 146.7719198, 0.010, 0.680
1.700, 53867379, 38.7319491, -90.2820140, 146.7608202, 0.012, 0.674
1.800, 53867479, 38.7319491, -90.2820138, 146.7355837, 0.046, 0.670
1.900, 53867579, 38.7319491, -90.2820136, 146.7195496, 0.028, 0.659
2.000, 53867680, 38.7319491, -90.2820135, 146.7072113, 0.014, 0.660
2.100, 53867780, 38.7319491, -90.2820133, 146.6954377, 0.022, 0.650
2.200, 53867880, 38.7319491, -90.2820132, 146.6852379, 0.000, 0.640
2.300, 53867980, 38.7319490, -90.2820132, 146.6766348, 0.008, 0.640
2.400, 53868080, 38.7319490, -90.2820131, 146.6586284, 0.030, 0.630
2.500, 53868180, 38.7319490, -90.2820130, 146.6515858, 0.021, 0.630
2.600, 53868280, 38.7319490, -90.2820130, 146.6367318, 0.010, 0.620
2.700, 53868380, 38.7319490, -90.2820128, 146.6314170, 0.011, 0.620
2.800, 53868480, 38.7319490, -90.2820127, 146.6225975, 0.020, 0.610
2.900, 53868580, 38.7319490, -90.2820127, 146.6085400, 0.020, 0.610
3.000, 53868679, 38.7319489, -90.2820127, 146.6101807, 0.010, 0.600
3.100, 53868779, 38.7319490, -90.2820126, 146.5936640, 0.014, 0.600
3.200, 53868879, 38.7319490, -90.2820127, 146.5869724, 0.022, 0.590
3.300, 53868979, 38.7319490, -90.2820127, 146.5884346, 0.008, 0.590
3.400, 53869079, 38.7319490, -90.2820127, 146.5726243, 0.010, 0.590
3.500, 53869179, 38.7319491, -90.2820127, 146.5638509, -0.001, 0.580
3.600, 53869279, 38.7319491, -90.2820128, 146.5573499, 0.010, 0.580
3.700, 53869379, 38.7319491, -90.2820128, 146.5533091, 0.004, 0.570
3.800, 53869479, 38.7319492, -90.2820128, 146.5492803, 0.000, 0.570
3.900, 53869579, 38.7319492, -90.2820128, 146.5404872, 0.020, 0.750
4.000, 53869679, 38.7319493, -90.2820128, 146.5335640, 0.017, 0.720
4.100, 53869779, 38.7319494, -90.2820128, 146.5211804, 0.014, 0.710
4.200, 53869879, 38.7319495, -90.2820129, 146.5104519, 0.017, 0.700
4.300, 53869979, 38.7319495, -90.2820129, 146.5024562, 0.019, 0.696
4.400, 53870079, 38.7319496, -90.2820129, 146.4945604, 0.014, 0.690
4.500, 53870179, 38.7319498, -90.2820127, 146.4929274, 0.020, 0.680
4.600, 53870279, 38.7319498, -90.2820127, 146.4852912, 0.022, 0.670
4.700, 53870379, 38.7319499, -90.2820129, 146.4832308, 0.011, 0.670
4.800, 53870479, 38.7319501, -90.2820129, 146.4747123, 0.009, 0.660
4.900, 53870579, 38.7319502, -90.2820129, 146.4730708, 0.006, 0.650
5.000, 53870679, 38.7319503, -90.2820129, 146.4713343, 0.014, 0.650
5.100, 53870779, 38.7319504, -90.2820129, 146.4674358, 0.018, 0.640
5.200, 53870879, 38.7319505, -90.2820130, 146.4620840, 0.001, 0.630
5.300, 53870979, 38.7319505, -90.2820130, 146.4622158, 0.010, 0.630
5.400, 53871079, 38.7319506, -90.2820131, 146.4605987, 0.032, 0.620
5.500, 53871179, 38.7319506, -90.2820131, 146.4542657, 0.042, 0.620
5.600, 53871279, 38.7319506, -90.2820131, 146.4542657, 0.023, 0.610
5.700, 53871379, 38.7319506, -90.2820132, 146.4498138, 0.010, 0.611
5.800, 53871479, 38.7319507, -90.2820133, 146.4449028, 0.000, 0.600
5.900, 53871579, 38.7319507, -90.2820134, 146.4500793, 0.017, 0.600
6.000, 53871680, 38.7319507, -90.2820134, 146.4450362, 0.010, 0.590
6.100, 53871780, 38.7319507, -90.2820135, 146.4389964, 0.014, 0.591
6.200, 53871880, 38.7319508, -90.2820135, 146.4372739, 0.000, 0.580
6.300, 53871980, 38.7319508, -90.2820137, 146.4380944, 0.006, 0.580
6.400, 53872080, 38.7319508, -90.2820137, 146.4232548, 0.022, 0.570
6.500, 53872180, 38.7319508, -90.2820138, 146.4232932, 0.005, 0.570
6.600, 53872280, 38.7319508, -90.2820139, 146.4233316, 0.010, 0.570
6.700, 53872380, 38.7319508, -90.2820139, 146.4161099, 0.017, 0.560
6.800, 53872480, 38.7319507, -90.2820139, 146.4030173, 0.020, 0.560
6.900, 53872580, 38.7319507, -90.2820139, 146.4030173, 0.011, 0.550
7.000, 53872680, 38.7319507, -90.2820139, 146.4030173, 0.017, 0.550
7.100, 53872779, 38.7319506, -90.2820139, 146.3895007, 0.013, 0.550
7.200, 53872879, 38.7319507, -90.2820139, 146.3814304, 0.018, 0.540
7.300, 53872979, 38.7319507, -90.2820139, 146.3774070, 0.003, 0.540
7.400, 53873079, 38.7319507, -90.2820139, 146.3749974, 0.010, 0.540
7.500, 53873179, 38.7319507, -90.2820139, 146.3671150, 0.006, 0.529
7.600, 53873279, 38.7319507, -90.2820140, 146.3608070, 0.010, 0.530
7.700, 53873379, 38.7319508, -90.2820140, 146.3529368, 0.020, 0.530
7.800, 53873479, 38.7319508, -90.2820140, 146.3452818, 0.040, 0.520
7.900, 53873579, 38.7319508, -90.2820140, 146.3452818, 0.001, 0.520
8.000, 53873681, 38.7319508, -90.2820141, 146.3312815, 0.010, 0.520
8.100, 53873781, 38.7319509, -90.2820141, 146.3297187, 0.022, 0.521
8.200, 53873881, 38.7319509, -90.2820141, 146.3296188, 0.023, 0.510
8.300, 53873981, 38.7319510, -90.2820142, 146.3188106, 0.014, 0.510
8.400, 53874081, 38.7319511, -90.2820144, 146.3207781, 0.021, 0.510
8.500, 53874181, 38.7319512, -90.2820146, 146.3191628, 0.017, 0.504
8.600, 53874281, 38.7319513, -90.2820146, 146.3174205, 0.030, 0.500
8.700, 53874381, 38.7319515, -90.2820148, 146.3072040, 0.003, 0.500
8.800, 53874481, 38.7319516, -90.2820149, 146.3064525, 0.010, 0.500
8.900, 53874581, 38.7319517, -90.2820149, 146.2998335, 0.011, 0.494
9.000, 53874681, 38.7319518, -90.2820151, 146.2832080, 0.010, 0.490
9.100, 53874781, 38.7319518, -90.2820152, 146.2858456, -0.001, 0.554
9.200, 53874881, 38.7319519, -90.2820153, 146.2895975, -0.000, 0.655
9.300, 53874981, 38.7319521, -90.2820153, 146.2867408, 0.011, 0.781
9.400, 53875081, 38.7319522, -90.2820153, 146.2787519, 0.010, 0.770
9.500, 53875181, 38.7319522, -90.2820154, 146.2850427, -0.001, 0.759
9.600, 53875281, 38.7319523, -90.2820154, 146.2912995, 0.001, 0.750
9.700, 53875381, 38.7319523, -90.2820153, 146.2912745, 0.010, 0.744
9.800, 53875481, 38.7319523, -90.2820153, 146.2912611, 0.024, 0.730
9.900, 53875581, 38.7319524, -90.2820153, 146.2982980, 0.036, 0.730
10.000, 53875681, 38.7319524, -90.2820153, 146.2896221, 0.000, 0.720
10.100, 53875781, 38.7319524, -90.2820153, 146.2932348, 0.005, 0.710
10.200, 53875881, 38.7319524, -90.2820152, 146.2834220, -0.000, 0.700
10.300, 53875981, 38.7319524, -90.2820152, 146.2834220, 0.010, 0.700
10.400, 53876081, 38.7319525, -90.2820152, 146.2816628, 0.016, 0.690
10.500, 53876181, 38.7319525, -90.2820151, 146.2687596, 0.006, 0.684
10.600, 53876281, 38.7319525, -90.2820149, 146.2598628, 0.014, 0.680
10.700, 53876381, 38.7319524, -90.2820149, 146.2568322, 0.011, 0.669
10.800, 53876481, 38.7319525, -90.2820149, 146.2459603, 0.001, 0.670
10.900, 53876581, 38.7319525, -90.2820148, 146.2345223, 0.002, 0.660
11.000, 53876681, 38.7319525, -90.2820147, 146.2316508, 0.010, 0.650
11.100, 53876781, 38.7319526, -90.2820147, 146.2151771, 0.001, 0.650
11.200, 53876881, 38.7319526, -90.2820147, 146.2096643, 0.024, 0.640
11.300, 53876981, 38.7319527, -90.2820147, 146.2224018, 0.013, 0.641
11.400, 53877081, 38.7319528, -90.2820149, 146.2288970, 0.023, 0.630
11.500, 53877181, 38.7319529, -90.2820151, 146.2445970, 0.033, 0.630
11.600, 53877281, 38.7319531, -90.2820154, 146.2604098, 0.042, 0.620
11.700, 53877381, 38.7319533, -90.2820156, 146.2654898, 0.031, 0.621
11.800, 53877481, 38.7319534, -90.2820158, 146.2713391, 0.014, 0.610
11.900, 53877581, 38.7319534, -90.2820159, 146.2706827, 0.000, 0.610
12.000, 53877681, 38.7319535, -90.2820160, 146.2697952, 0.017, 0.600
12.100, 53877781, 38.7319535, -90.2820160, 146.2647224, 0.027, 0.600
12.200, 53877881, 38.7319536, -90.2820161, 146.2621131, 0.038, 0.590
12.300, 53877981, 38.7319537, -90.2820161, 146.2595163, 0.014, 0.590
12.400, 53878081, 38.7319537, -90.2820162, 146.2385924, 0.036, 0.590
12.500, 53878181, 38.7319538, -90.2820163, 146.2358313, 0.012, 0.580
12.600, 53878281, 38.7319538, -90.2820163, 146.2308069, 0.030, 0.580
12.700, 53878381, 38.7319538, -90.2820163, 146.2129465, 0.013, 0.576
12.800, 53878481, 38.7319538, -90.2820163, 146.2024067, 0.001, 0.570
12.900, 53878581, 38.7319538, -90.2820163, 146.1975313, 0.022, 0.570
13.000, 53878680, 38.7319537, -90.2820163, 146.1824776, 0.000, 0.560
13.100, 53878780, 38.7319537, -90.2820164, 146.1715868, 0.004, 0.560
13.200, 53878880, 38.7319537, -90.2820163, 146.1684201, 0.022, 0.560
13.300, 53878980, 38.7319536, -90.2820162, 146.1504137, 0.008, 0.550
13.400, 53879080, 38.7319536, -90.2820162, 146.1402667, 0.000, 0.550
13.500, 53879180, 38.7319535, -90.2820161, 146.1308431, 0.014, 0.550
13.600, 53879280, 38.7319535, -90.2820161, 146.1199140, 0.010, 0.540
13.700, 53879380, 38.7319534, -90.2820160, 146.1102873, 0.020, 0.540
13.800, 53879480, 38.7319534, -90.2820160, 146.1073620, 0.000, 0.540
13.900, 53879580, 38.7319533, -90.2820160, 146.0940664, 0.008, 0.529
14.000, 53879680, 38.7319532, -90.2820159, 146.0885533, 0.014, 0.530
14.100, 53879780, 38.7319532, -90.2820158, 146.0797482, 0.003, 0.531
14.200, 53879880, 38.7319532, -90.2820156, 146.0744190, 0.010, 0.520
14.300, 53879980, 38.7319531, -90.2820155, 146.0657727, 0.016, 0.520
14.400, 53880080, 38.7319531, -90.2820155, 146.0540663, -0.000, 0.520
14.500, 53880180, 38.7319531, -90.2820153, 146.0409215, 0.027, 0.514
14.600, 53880280, 38.7319529, -90.2820153, 146.0274185, 0.010, 0.510
14.700, 53880380, 38.7319530, -90.2820152, 146.0195794, 0.019, 0.510
14.800, 53880480, 38.7319530, -90.2820151, 146.0054835, 0.000, 0.510
14.900, 53880580, 38.7319530, -90.2820150, 145.9937483, 0.003, 0.500
15.000, 53880683, 38.7319530, -90.2820150, 145.9910822, 0.014, 0.500
15.100, 53880783, 38.7319529, -90.2820148, 145.9800421, 0.005, 0.500
15.200, 53880883, 38.7319530, -90.2820147, 145.9699402, 0.027, 0.499
15.300, 53880983, 38.7319530, -90.2820146, 145.9551796, 0.011, 0.490
15.400, 53881083, 38.7319529, -90.2820146, 145.9569006, 0.017, 0.490
15.500, 53881183, 38.7319530, -90.2820146, 145.9393755, 0.026, 0.490
15.600, 53881283, 38.7319530, -90.2820145, 145.9274752, 0.012, 0.489
15.700, 53881383, 38.7319530, -90.2820145, 145.9159866, 0.014, 0.480
15.800, 53881483, 38.7319529, -90.2820144, 145.8985806, 0.020, 0.480
15.900, 53881583, 38.7319529, -90.2820144, 145.8892608, 0.027, 0.480
16.000, 53881683, 38.7319530, -90.2820144, 145.8754327, 0.015, 0.480
16.100, 53881783, 38.7319530, -90.2820144, 145.8650288, 0.015, 0.470
16.200, 53881883, 38.7319530, -90.2820144, 145.8485890, 0.011, 0.470
16.300, 53881983, 38.7319530, -90.2820143, 145.8402797, 0.011, 0.470
16.400, 53882083, 38.7319530, -90.2820143, 145.8276677, 0.010, 0.470
16.500, 53882183, 38.7319530, -90.2820143, 145.8131225, 0.011, 0.470
16.600, 53882283, 38.7319530, -90.2820144, 145.7986156, 0.024, 0.460
16.700, 53882383, 38.7319530, -90.2820144, 145.7955759, 0.000, 0.460
16.800, 53882483, 38.7319529, -90.2820144, 145.7926238, 0.002, 0.460
16.900, 53882583, 38.7319529, -90.2820144, 145.7945643, 0.012, 0.460
17.000, 53882679, 38.7319529, -90.2820144, 145.7787892, 0.041, 0.460
17.100, 53882779, 38.7319529, -90.2820144, 145.7787892, 0.016, 0.449
17.200, 53882879, 38.7319529, -90.2820145, 145.7788261, 0.034, 0.450
17.300, 53882979, 38.7319527, -90.2820145, 145.7672867, 0.020, 0.450
17.400, 53883079, 38.7319528, -90.2820145, 145.7585128, 0.020, 0.450
17.500, 53883179, 38.7319528, -90.2820146, 145.7563599, 0.006, 0.450
17.600, 53883279, 38.7319527, -90.2820147, 145.7459226, 0.001, 0.440
17.700, 53883379, 38.7319527, -90.2820147, 145.7439264, 0.023, 0.440
17.800, 53883479, 38.7319527, -90.2820147, 145.7383521, 0.000, 0.438
17.900, 53883579, 38.7319527, -90.2820147, 145.7237865, 0.014, 0.609
18.000, 53883679, 38.7319525, -90.2820147, 145.7055093, 0.001, 0.610
18.100, 53883779, 38.7319524, -90.2820147, 145.6876384, 0.004, 0.600
18.200, 53883879, 38.7319524, -90.2820147, 145.6712375, 0.014, 0.600
18.300, 53883979, 38.7319523, -90.2820146, 145.6616117, 0.013, 0.589
18.400, 53884079, 38.7319522, -90.2820146, 145.6521912, 0.030, 0.590
18.500, 53884179, 38.7319522, -90.2820146, 145.6540203, 0.016, 0.580
18.600, 53884279, 38.7319522, -90.2820146, 145.6382100, 0.010, 0.580
18.700, 53884379, 38.7319521, -90.2820146, 145.6289812, 0.062, 0.569
18.800, 53884479, 38.7319520, -90.2820147, 145.6193260, -0.001, 0.570
18.900, 53884579, 38.7319519, -90.2820147, 145.6045986, 0.011, 0.564
19.000, 53884679, 38.7319518, -90.2820147, 145.5929881, 0.022, 0.560
19.100, 53884779, 38.7319517, -90.2820149, 145.5923023, 0.005, 0.560
19.200, 53884879, 38.7319515, -90.2820150, 145.5897579, 0.001, 0.550
19.300, 53884979, 38.7319514, -90.2820150, 145.5833886, 0.020, 0.550
19.400, 53885079, 38.7319513, -90.2820151, 145.5852162, 0.000, 0.540
19.500, 53885179, 38.7319512, -90.2820152, 145.5794629, 0.015, 0.540
19.600, 53885279, 38.7319510, -90.2820152, 145.5744419, 0.017, 0.540
19.700, 53885379, 38.7319509, -90.2820154, 145.5653167, 0.010, 0.530
19.800, 53885479, 38.7319508, -90.2820154, 145.5695544, -0.000, 0.530
19.900, 53885579, 38.7319507, -90.2820156, 145.5602880, 0.002, 0.526
20.000, 53885679, 38.7319505, -90.2820157, 145.5663474, 0.036, 0.520
20.100, 53885779, 38.7319504, -90.2820158, 145.5684132, 0.018, 0.520
20.200, 53885879, 38.7319504, -90.2820159, 145.5602823, 0.010, 0.520
20.300, 53885979, 38.7319503, -90.2820159, 145.5618585, 0.010, 0.510
20.400, 53886079, 38.7319502, -90.2820161, 145.5634851, 0.011, 0.510
20.500, 53886179, 38.7319501, -90.2820163, 145.5644531, 0.028, 0.511
20.600, 53886279, 38.7319501, -90.2820165, 145.5651244, 0.000, 0.500
20.700, 53886379, 38.7319501, -90.2820166, 145.5651681, 0.028, 0.500
20.800, 53886479, 38.7319500, -90.2820167, 145.5730980, 0.000, 0.500
20.900, 53886579, 38.7319500, -90.2820168, 145.5730360, 0.010, 0.490
21.000, 53886680, 38.7319499, -90.2820169, 145.5746232, 0.000, 0.490
21.100, 53886780, 38.7319499, -90.2820171, 145.5746760, -0.002, 0.490
21.200, 53886880, 38.7319499, -90.2820173, 145.5747383, 0.000, 0.490
21.300, 53886980, 38.7319498, -90.2820175, 145.5726517, 0.006, 0.480
21.400, 53887080, 38.7319498, -90.2820176, 145.5826543, 0.010, 0.480
21.500, 53887180, 38.7319497, -90.2820177, 145.5813161, 0.001, 0.480
21.600, 53887280, 38.7319497, -90.2820178, 145.5702175, 0.022, 0.480
21.700, 53887380, 38.7319496, -90.2820179, 145.5780518, 0.010, 0.470
21.800, 53887480, 38.7319496, -90.2820181, 145.5780950, 0.000, 0.470
21.900, 53887580, 38.7319495, -90.2820182, 145.5648426, -0.002, 0.470
22.000, 53887679, 38.7319495, -90.2820183, 145.5656569, 0.010, 0.470
22.100, 53887779, 38.7319494, -90.2820183, 145.5734590, 0.010, 0.460
22.200, 53887879, 38.7319493, -90.2820183, 145.5673774, 0.020, 0.460
22.300, 53887979, 38.7319494, -90.2820183, 145.5594015, 0.020, 0.460
22.400, 53888079, 38.7319493, -90.2820183, 145.5669121, 0.000, 0.460
22.500, 53888179, 38.7319493, -90.2820183, 145.5603274, 0.026, 0.454
22.600, 53888279, 38.7319493, -90.2820183, 145.5532446, -0.000, 0.450
22.700, 53888379, 38.7319493, -90.2820184, 145.5531879, 0.006, 0.450
22.800, 53888479, 38.7319493, -90.2820184, 145.5531831, 0.019, 0.450
22.900, 53888579, 38.7319492, -90.2820184, 145.5519322, 0.012, 0.450
23.000, 53888681, 38.7319492, -90.2820184, 145.5407670, 0.028, 0.440
23.100, 53888781, 38.7319491, -90.2820185, 145.5484856, 0.013, 0.440
23.200, 53888881, 38.7319491, -90.2820185, 145.5423281, 0.011, 0.440
23.300, 53888981, 38.7319490, -90.2820185, 145.5359951, 0.013, 0.440
23.400, 53889081, 38.7319490, -90.2820186, 145.5360340, 0.022, 0.440
23.500, 53889181, 38.7319490, -90.2820187, 145.5360489, 0.013, 0.436
23.600, 53889281, 38.7319489, -90.2820188, 145.5373258, 0.025, 0.430
23.700, 53889381, 38.7319489, -90.2820188, 145.5349081, 0.022, 0.430
23.800, 53889481, 38.7319489, -90.2820189, 145.5297589, -0.000, 0.430
23.900, 53889581, 38.7319489, -90.2820190, 145.5298919, 0.030, 0.430
24.000, 53889681, 38.7319489, -90.2820190, 145.5298919, 0.024, 0.430
24.100, 53889781, 38.7319489, -90.2820190, 145.5296994, 0.017, 0.424
24.200, 53889881, 38.7319489, -90.2820191, 145.5298318, 0.000, 0.420
24.300, 53889981, 38.7319489, -90.2820191, 145.5205508, 0.008, 0.420
24.400, 53890081, 38.7319488, -90.2820191, 145.5174163, 0.014, 0.420
24.500, 53890181, 38.7319489, -90.2820192, 145.5164521, 0.006, 0.420
24.600, 53890281, 38.7319489, -90.2820192, 145.5159310, 0.014, 0.420
24.700, 53890381, 38.7319488, -90.2820192, 145.5086818, 0.015, 0.420
24.800, 53890481, 38.7319488, -90.2820192, 145.5095168, 0.027, 0.410
24.900, 53890581, 38.7319488, -90.2820192, 145.5006650, 0.003, 0.410
25.000, 53890681, 38.7319487, -90.2820192, 145.4970646, 0.014, 0.410
25.100, 53890781, 38.7319487, -90.2820192, 145.4971409, -0.001, 0.410
25.200, 53890881, 38.7319487, -90.2820192, 145.4972171, 0.001, 0.560
25.300, 53890981, 38.7319486, -90.2820192, 145.4906916, 0.039, 0.550
25.400, 53891081, 38.7319485, -90.2820191, 145.4781604, 0.025, 0.550
25.500, 53891181, 38.7319485, -90.2820191, 145.4783168, 0.023, 0.550
25.600, 53891281, 38.7319484, -90.2820190, 145.4795481, 0.041, 0.540
25.700, 53891381, 38.7319484, -90.2820189, 145.4671583, 0.027, 0.540
25.800, 53891481, 38.7319483, -90.2820188, 145.4733428, 0.010, 0.540
25.900, 53891581, 38.7319483, -90.2820186, 145.4594034, 0.060, 0.530
26.000, 53891679, 38.7319480, -90.2820185, 145.4620471, 0.064, 0.530
26.100, 53891779, 38.7319480, -90.2820185, 145.4641407, 0.027, 0.531
26.200, 53891879, 38.7319478, -90.2820183, 145.4576498, 0.101, 0.520
26.300, 53891979, 38.7319477, -90.2820183, 145.4592120, 0.048, 0.520
26.400, 53892079, 38.7319476, -90.2820183, 145.4528790, 0.056, 0.520
26.500, 53892179, 38.7319474, -90.2820181, 145.4489144, 0.065, 0.514
26.600, 53892279, 38.7319472, -90.2820181, 145.4514249, 0.037, 0.510
26.700, 53892379, 38.7319472, -90.2820181, 145.4289635, 0.032, 0.510
26.800, 53892479, 38.7319470, -90.2820181, 145.4246062, 0.024, 0.510
26.900, 53892579, 38.7319468, -90.2820181, 145.4394853, 0.031, 0.504
27.000, 53892680, 38.7319467, -90.2820181, 145.4355711, 0.049, 0.500
27.100, 53892780, 38.7319466, -90.2820181, 145.4380901, -0.002, 0.500
27.200, 53892880, 38.7319465, -90.2820181, 145.4308583, 0.010, 0.500
27.300, 53892980, 38.7319464, -90.2820181, 145.4173696, 0.011, 0.490
27.400, 53893080, 38.7319463, -90.2820179, 145.4339077, 0.010, 0.490
27.500, 53893180, 38.7319462, -90.2820179, 145.4276510, 0.021, 0.490
27.600, 53893280, 38.7319461, -90.2820179, 145.4213942, 0.030, 0.490
27.700, 53893380, 38.7319460, -90.2820179, 145.4229381, 0.004, 0.480
27.800, 53893480, 38.7319459, -90.2820179, 145.4244821, 0.024, 0.480
27.900, 53893580, 38.7319459, -90.2820179, 145.4244821, 0.008, 0.480
28.000, 53893678, 38.7319458, -90.2820179, 145.4324731, 0.030, 0.480
28.100, 53893778, 38.7319457, -90.2820179, 145.4338047, 0.012, 0.470
28.200, 53893878, 38.7319456, -90.2820177, 145.4352544, 0.056, 0.470
28.300, 53893978, 38.7319455, -90.2820177, 145.4282628, 0.065, 0.470
28.400, 53894078, 38.7319454, -90.2820177, 145.4362625, 0.024, 0.470
28.500, 53894178, 38.7319453, -90.2820176, 145.4333212, 0.016, 0.470
28.600, 53894278, 38.7319452, -90.2820176, 145.4398477, 0.026, 0.460
28.700, 53894378, 38.7319452, -90.2820175, 145.4290416, 0.026, 0.460
28.800, 53894478, 38.7319452, -90.2820174, 145.4257521, 0.001, 0.460
28.900, 53894578, 38.7319452, -90.2820172, 145.4187825, 0.006, 0.580
29.000, 53894678, 38.7319451, -90.2820169, 145.4056552, 0.020, 0.580
29.100, 53894778, 38.7319449, -90.2820168, 145.4069770, 0.013, 0.580
29.200, 53894878, 38.7319449, -90.2820167, 145.4003498, 0.000, 0.570
29.300, 53894978, 38.7319448, -90.2820165, 145.4010021, 0.020, 0.570
29.400, 53895078, 38.7319446, -90.2820161, 145.4111537, 0.093, 0.560
29.500, 53895178, 38.7319445, -90.2820161, 145.4067061, 0.019, 0.560
29.600, 53895278, 38.7319444, -90.2820161, 145.4069408, 0.024, 0.560
29.700, 53895378, 38.7319443, -90.2820160, 145.4140554, 0.003, 0.550
29.800, 53895478, 38.7319442, -90.2820159, 145.4157472, 0.014, 0.550
29.900, 53895578, 38.7319441, -90.2820157, 145.4148816, 0.032, 0.547
30.000, 53895678, 38.7319440, -90.2820156, 145.4112890, 0.010, 0.540
30.100, 53895779, 38.7319439, -90.2820156, 145.4117214, 0.017, 0.540
30.200, 53895879, 38.7319438, -90.2820156, 145.4202825, -0.000, 0.530
30.300, 53895979, 38.7319438, -90.2820158, 145.4291188, 0.002, 0.530
30.400, 53896079, 38.7319437, -90.2820159, 145.4221543, 0.010, 0.530
30.500, 53896179, 38.7319436, -90.2820159, 145.4463092, 0.016, 0.520
30.600, 53896279, 38.7319436, -90.2820160, 145.4376425, 0.022, 0.520
30.700, 53896379, 38.7319436, -90.2820160, 145.4375629, 0.039, 0.520
30.800, 53896479, 38.7319435, -90.2820160, 145.4525841, 0.062, 0.510
30.900, 53896579, 38.7319435, -90.2820161, 145.4493001, 0.038, 0.510
31.000, 53896679, 38.7319435, -90.2820162, 145.4391841, 0.033, 0.510
31.100, 53896778, 38.7319435, -90.2820161, 145.4487338, 0.024, 0.507
31.200, 53896878, 38.7319435, -90.2820162, 145.4532411, 0.033, 0.500
31.300, 53896978, 38.7319435, -90.2820161, 145.4381962, 0.042, 0.500
